,MOUSEID,SEX,DIET,CHOICE_SESSION,PELLET_TYPE,COUNT,MEAL_SIZE,SNACK_SIZE,NUMBER_OF_MEALS,MEAL_FREQUENCY,NUMBER_OF_SNACKS,SNACK_FREQUENCY,NUMBER_OF_MEGA_MEALS,AVERAGE_MEGA_MEAL_SIZE,MEGA_MEAL_FREQUENCY,MEALS_HOUR_0,MEALS_HOUR_1,MEALS_HOUR_2,MEALS_HOUR_3,MEALS_HOUR_4,MEALS_HOUR_5,MEALS_HOUR_6,MEALS_HOUR_7,MEALS_HOUR_8,MEALS_HOUR_9,MEALS_HOUR_10,MEALS_HOUR_11,MEALS_HOUR_12,MEALS_HOUR_13,MEALS_HOUR_14,MEALS_HOUR_15,MEALS_HOUR_16,MEALS_HOUR_17,MEALS_HOUR_18,MEALS_HOUR_19,MEALS_HOUR_20,MEALS_HOUR_21,MEALS_HOUR_22,MEALS_HOUR_23
0,FEDXDF1,F,PR,0.0,MIX,210,4.666666666666667,1.0,42,1.9326882517607662,14,0.6442294172535887,10,7.4,0.46016386946684906,2.0,1.0,0.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0
1,FEDXDF1,F,PR,0.0,MIX,296,3.2714285714285714,1.0,70,1.4711119154227403,67,1.408064261904623,5,7.6,0.10507942253019574,7.0,3.0,5.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,8.0,5.0,5.0,4.0,0.0,0.0,6.0,2.0
2,FEDXDF2,F,PR,0.0,MIX,350,3.3870967741935485,1.0,93,4.203178748085469,35,1.5818414643332412,10,6.9,0.45195470409521177,2.0,1.0,8.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,5.0,2.0
3,FEDXDF2,F,PR,0.0,MIX,330,3.011904761904762,1.0,84,1.7277630496389067,77,1.5837827955023311,5,6.6,0.10284303866898255,6.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,8.0,8.0,7.0,9.0,7.0,4.0,4.0,3.0,4.0,3.0
4,FEDXDF3,F,PR,0.0,MIX,291,3.652173913043478,1.0,69,2.92362557819286,39,1.652484022456834,8,7.625,0.338971081529607,4.0,5.0,0.0,4.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,6.0,5.0,5.0,7.0,4.0,4.0,3.0,1.0,0.0,0.0
5,FEDXDF3,F,PR,0.0,MIX,375,4.144736842105263,1.0,76,1.5657637962904674,60,1.2361293128608952,18,8.0,0.37083879385826857,5.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,6.0,5.0,6.0,6.0,7.0,6.0,4.0,4.0,4.0,3.0,1.0,4.0
6,FEDXDF4,F,PR,0.0,MIX,294,4.257575757575758,1.0,66,2.779630084582178,13,0.5475028954480048,16,7.25,0.6738497174744674,4.0,3.0,7.0,6.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,0.0,3.0,3.0
7,FEDXDF4,F,PR,0.0,MIX,312,4.928571428571429,1.0,56,1.1507243398746532,36,0.7397513613479914,22,7.181818181818182,0.45207027637932806,3.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,4.0,4.0,7.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0
8,FEDXDF5,F,PR,0.0,MIX,227,5.538461538461538,1.0,39,2.3727438653417154,11,0.6692354491989454,19,8.0,1.1559521395254513,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
9,FEDXDF5,F,PR,0.0,MIX,363,4.920634920634921,1.0,63,1.362612274324852,53,1.1463246117336057,24,8.416666666666666,0.5190903902189913,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,6.0,6.0,4.0,6.0,6.0,3.0,4.0,4.0,3.0,0.0,3.0
10,FEDXDF6,F,PR,0.0,MIX,296,3.448717948717949,1.0,78,3.5709289756469764,27,1.236090799262415,7,8.857142857142858,0.32046798499395945,7.0,3.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,3.0,6.0,3.0,4.0,5.0,6.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0
11,FEDXDF6,F,PR,0.0,MIX,328,4.412698412698413,1.0,63,1.44804469273743,50,1.1492418196328809,17,8.294117647058824,0.3907422186751795,4.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,5.0,5.0,7.0,4.0,3.0,6.0,8.0,1.0,1.0
12,FEDXDF7,F,PR,0.0,MIX,249,3.106060606060606,1.0,66,2.958535674262234,44,1.9723571161748226,3,8.333333333333334,0.134478894284647,0.0,5.0,0.0,4.0,6.0,5.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,7.0,6.0,6.0,5.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0
13,FEDXDF7,F,PR,0.0,MIX,328,3.197530864197531,1.0,81,1.6639276910435497,69,1.4174198849630237,8,6.75,0.16433853738701726,7.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,3.0,7.0,8.0,2.0,10.0,6.0,0.0,3.0,3.0,5.0,5.0
14,FEDXDF8,F,PR,0.0,MIX,244,3.203125,1.0,64,2.695808859663492,39,1.6427585238574403,3,6.333333333333333,0.12636604029672618,3.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,0.0,6.0,6.0,3.0,3.0,4.0,2.0,5.0
15,FEDXDF8,F,PR,0.0,MIX,316,3.0,1.0,83,1.7117911935561487,67,1.3818073490152045,5,7.2,0.1031199514190451,3.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,7.0,7.0,5.0,7.0,8.0,5.0,3.0,4.0,6.0,3.0,4.0,4.0
16,FEDXDF9,F,PR,0.0,MIX,260,2.9285714285714284,1.0,70,2.9877998174122338,55,2.3475569993953265,5,7.0,0.2134142726723024,4.0,2.0,5.0,4.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,5.0,4.0,4.0,6.0,6.0,0.0,6.0,3.0,1.0,3.0,0.0,3.0,6.0
17,FEDXDF9,F,PR,0.0,MIX,275,2.4558823529411766,1.0,68,1.4041125354899768,108,2.2300610857781984,2,7.5,0.04129742751441108,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,7.0,6.0,6.0,7.0,7.0,4.0,1.0,0.0,3.0,3.0,4.0
18,FEDXDF10,F,PR,0.0,MIX,250,3.4776119402985075,1.0,67,3.11350346590249,17,0.7899934167215273,6,6.166666666666667,0.2788212059017155,0.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0,1.0,1.0,6.0,1.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,0.0
19,FEDXDF10,F,PR,0.0,MIX,301,2.8666666666666667,1.0,75,1.5683449894281931,86,1.7983689212109948,5,6.8,0.1045563326285462,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,5.0,9.0,7.0,6.0,7.0,8.0,6.0,3.0,3.0,0.0,2.0
20,FEDXDF1,F,PR,1.0,CAS20,112,2.72,1.0,25,1.1169024571854058,44,1.9657483246463143,1,6.0,0.044676098287416234,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0
21,FEDXDF2,F,PR,1.0,CAS20,118,2.5483870967741935,1.0,31,1.2965286491007946,39,1.631116687578419,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0
22,FEDXDF3,F,PR,1.0,CAS20,111,2.48,1.0,25,1.045684807361621,49,2.0495422224287774,0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0
23,FEDXDF4,F,PR,1.0,CAS20,136,3.0,1.0,38,1.5930687534935717,22,0.92230296254891,2,6.0,0.08384572386808273,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0
24,FEDXDF5,F,PR,1.0,CAS20,96,2.6,1.0,30,1.3845088839320052,18,0.8307053303592031,1,6.0,0.04615029613106684,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
25,FEDXDF6,F,PR,1.0,CAS20,149,3.125,1.0,40,1.9196672576753362,24,1.1518003546052018,1,6.0,0.047991681441883406,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
26,FEDXDF7,F,PR,1.0,CAS20,141,2.361111111111111,1.0,36,1.5537332757876565,56,2.4169184290030215,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,2.0,2.0
27,FEDXDF8,F,PR,1.0,CAS20,100,2.8333333333333335,1.0,24,1.0517730410118447,32,1.4023640546824596,0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0
28,FEDXDF9,F,PR,1.0,CAS20,108,2.2222222222222223,1.0,27,1.154970412794981,48,2.053280733857744,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0
29,FEDXDF10,F,PR,1.0,CAS20,72,2.5454545454545454,1.0,22,0.9496858362511391,16,0.6906806081826466,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0
30,FEDXDF1,F,PR,1.0,CAS5,65,2.066666666666667,1.0,15,0.6780086634440329,34,1.536819637139808,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0
31,FEDXDF2,F,PR,1.0,CAS5,38,2.25,1.0,8,0.33651542946613233,20,0.8412885736653307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
32,FEDXDF3,F,PR,1.0,CAS5,89,2.3333333333333335,1.0,18,0.7540846250523671,47,1.9689987431922917,0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
33,FEDXDF4,F,PR,1.0,CAS5,48,2.230769230769231,1.0,13,0.557713849893939,19,0.8151202421526801,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
34,FEDXDF5,F,PR,1.0,CAS5,50,2.2142857142857144,1.0,14,0.6528751117271396,19,0.8860447944868324,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
35,FEDXDF6,F,PR,1.0,CAS5,45,2.875,1.0,8,0.378663370892883,22,1.0413242699554282,1,6.0,0.047332921361610374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,FEDXDF7,F,PR,1.0,CAS5,62,2.0,1.0,8,0.3626062322946176,46,2.084985835694051,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,FEDXDF8,F,PR,1.0,CAS5,68,2.263157894736842,1.0,19,0.8320762979903654,25,1.0948372341978494,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
38,FEDXDF9,F,PR,1.0,CAS5,86,2.0833333333333335,1.0,12,0.5163819792251879,61,2.624941727728039,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
39,FEDXDF10,F,PR,1.0,CAS5,77,2.4210526315789473,1.0,19,0.9059482655858863,31,1.478126117534867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0
40,FEDXDF1,F,PR,2.0,CAS20,188,2.375,1.0,48,2.154398563734291,74,3.321364452423698,1,6.0,0.04488330341113106,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,3.0,5.0,2.0,6.0,6.0,5.0,1.0,0.0,0.0,3.0
41,FEDXDF2,F,PR,2.0,CAS20,112,2.217391304347826,1.0,23,1.0954699407281965,61,2.905376799322608,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0
42,FEDXDF3,F,PR,2.0,CAS20,129,3.4615384615384617,1.0,26,1.155170498722648,39,1.732755748083972,2,9.5,0.08885926913251138,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0
43,FEDXDF4,F,PR,2.0,CAS20,128,2.8857142857142857,1.0,35,1.5657814616445676,27,1.2078885561258093,0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0
44,FEDXDF5,F,PR,2.0,CAS20,114,2.6666666666666665,1.0,36,1.9071724990434709,18,0.9535862495217354,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0
45,FEDXDF6,F,PR,2.0,CAS20,216,3.2641509433962264,1.0,53,2.3893306618245567,43,1.9385135558199234,3,7.0,0.13524513180139,3.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0
46,FEDXDF7,F,PR,2.0,CAS20,191,2.380952380952381,1.0,42,1.7802477275938398,91,3.8572034097866528,0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,4.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0
47,FEDXDF8,F,PR,2.0,CAS20,126,2.4615384615384617,1.0,39,1.7035320382930708,30,1.310409260225439,0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
48,FEDXDF9,F,PR,2.0,CAS20,169,2.5454545454545454,1.0,33,1.3896037056098816,85,3.579282272025453,1,7.0,0.04210920320029944,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0
49,FEDXDF10,F,PR,2.0,CAS20,96,2.64,1.0,25,1.0815487778498811,30,1.2978585334198574,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
50,FEDXDF1,F,PR,2.0,SUC,3,0.0,1.0,0,0.0,3,0.14248585036347086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,FEDXDF2,F,PR,2.0,SUC,48,3.0,1.0,5,0.2298468964284346,33,1.5169895164276683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,FEDXDF3,F,PR,2.0,SUC,61,2.25,1.0,8,0.3578217600357822,43,1.9232919601923293,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
53,FEDXDF4,F,PR,2.0,SUC,43,2.3333333333333335,1.0,3,0.1340233051636201,36,1.6082796619634412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
54,FEDXDF5,F,PR,2.0,SUC,68,2.6153846153846154,1.0,13,0.5999923077909258,34,1.5692106511454982,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
55,FEDXDF6,F,PR,2.0,SUC,29,2.6666666666666665,1.0,3,0.13849705052577585,21,0.9694793536804308,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,FEDXDF7,F,PR,2.0,SUC,26,2.0,1.0,1,0.04233899421367079,24,1.0161358611280988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,FEDXDF8,F,PR,2.0,SUC,57,2.2,1.0,10,0.4401731347663414,35,1.540605971682195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,FEDXDF9,F,PR,2.0,SUC,34,2.0,1.0,2,0.09110694943564306,30,1.3666042415346458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
59,FEDXDF10,F,PR,2.0,SUC,90,2.1363636363636362,1.0,22,0.9593139451785996,43,1.8750227110308992,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0
60,FEDXDF1,F,PR,3.0,CAS5,197,2.1714285714285713,1.0,35,1.5442501194955451,121,5.3386932702560275,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0
61,FEDXDF2,F,PR,3.0,CAS5,124,2.2142857142857144,1.0,28,1.247092591676152,62,2.7614193101400506,0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
62,FEDXDF3,F,PR,3.0,CAS5,123,2.5483870967741935,1.0,31,1.3999698931205782,44,1.9870540418485627,0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0
