,MOUSEID,SEX,MODE,DIET,CHOICE_SESSION,PELLET_TYPE,COUNT,MEAL_SIZE,SNACK_SIZE,NUMBER_OF_MEALS,MEAL_FREQUENCY,NUMBER_OF_SNACKS,SNACK_FREQUENCY,NUMBER_OF_MEGA_MEALS,AVERAGE_MEGA_MEAL_SIZE,MEALS_HOUR_0,MEALS_HOUR_1,MEALS_HOUR_2,MEALS_HOUR_3,MEALS_HOUR_4,MEALS_HOUR_5,MEALS_HOUR_6,MEALS_HOUR_7,MEALS_HOUR_8,MEALS_HOUR_9,MEALS_HOUR_10,MEALS_HOUR_11,MEALS_HOUR_12,MEALS_HOUR_13,MEALS_HOUR_14,MEALS_HOUR_15,MEALS_HOUR_16,MEALS_HOUR_17,MEALS_HOUR_18,MEALS_HOUR_19,MEALS_HOUR_20,MEALS_HOUR_21,MEALS_HOUR_22,MEALS_HOUR_23
0,FEDXDF1,F,FF,PR,0.0,MIX,194,3.730769230769231,0,52,2.642201834862385,0,0.0,9,7.555555555555555,0.0,0.0,0.0,3.0,5.0,4.0,2.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0
1,FEDXDF1,F,FR,PR,0.0,MIX,111,2.0555555555555554,0,54,2.4802561910715877,0,0.0,2,8.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,0.0,4.0,7.0
2,FEDXDF2,F,FF,PR,0.0,MIX,344,2.7301587301587302,0,126,5.754738524777347,0,0.0,10,6.9,0.0,1.0,11.0,14.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,10.0,7.0,8.0,7.0,8.0,11.0,9.0,6.0,8.0,5.0
3,FEDXDF2,F,FR,PR,0.0,MIX,133,2.078125,0,64,2.9247857822913357,0,0.0,3,6.333333333333333,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,7.0,0.0,0.0,4.0,4.0
4,FEDXDF3,F,FF,PR,0.0,MIX,256,2.752688172043011,0,93,4.244206683231074,0,0.0,7,7.857142857142857,0.0,0.0,2.0,9.0,5.0,0.0,6.0,0.0,2.0,6.0,0.0,1.0,3.0,7.0,8.0,9.0,8.0,9.0,4.0,5.0,4.0,4.0,0.0,1.0
5,FEDXDF3,F,FR,PR,0.0,MIX,154,2.3333333333333335,0,66,3.013507514744118,0,0.0,6,7.5,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,3.0,2.0,0.0,1.0,7.0
6,FEDXDF4,F,FF,PR,0.0,MIX,274,3.859154929577465,0,71,3.2411869135176263,0,0.0,16,7.25,0.0,1.0,9.0,8.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,0.0,3.0,3.0
7,FEDXDF4,F,FR,PR,0.0,MIX,147,3.340909090909091,0,44,2.0015163002274448,0,0.0,10,8.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0
8,FEDXDF5,F,FF,PR,0.0,MIX,213,4.630434782608695,0,46,3.1499657612417256,0,0.0,18,8.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0
9,FEDXDF5,F,FR,PR,0.0,MIX,168,3.111111111111111,0,54,2.677354047018965,0,0.0,12,8.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,3.0,6.0,6.0,4.0,4.0,4.0,2.0,6.0,2.0,4.0,1.0,0.0
10,FEDXDF6,F,FF,PR,0.0,MIX,264,2.869565217391304,0,92,4.593938553297733,0,0.0,7,8.857142857142858,0.0,0.0,0.0,4.0,7.0,0.0,4.0,0.0,0.0,6.0,1.0,4.0,9.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,5.0,6.0,4.0
11,FEDXDF6,F,FR,PR,0.0,MIX,109,2.725,0,40,2.6895276517061695,0,0.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,7.0,0.0,0.0
12,FEDXDF7,F,FF,PR,0.0,MIX,235,2.2815533980582523,0,103,5.0690362269309635,0,0.0,3,8.333333333333334,0.0,0.0,0.0,7.0,10.0,7.0,1.0,0.0,5.0,2.0,0.0,2.0,6.0,8.0,7.0,10.0,9.0,7.0,6.0,0.0,7.0,4.0,0.0,5.0
13,FEDXDF7,F,FR,PR,0.0,MIX,148,2.0555555555555554,0,72,3.3562087271785574,0,0.0,5,6.4,0.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,5.0,4.0,0.0,8.0,4.0,1.0,5.0,3.0,4.0,6.0
14,FEDXDF8,F,FF,PR,0.0,MIX,227,2.4148936170212765,0,94,4.320073533166521,0,0.0,3,6.333333333333333,0.0,0.0,6.0,9.0,0.0,1.0,6.0,0.0,4.0,1.0,3.0,2.0,4.0,7.0,4.0,7.0,0.0,9.0,6.0,4.0,3.0,5.0,4.0,9.0
15,FEDXDF8,F,FR,PR,0.0,MIX,137,1.957142857142857,0,70,3.3578509753757593,0,0.0,2,6.5,0.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,9.0,8.0,6.0,5.0,7.0,1.0,0.0,3.0,5.0,2.0,3.0,2.0
16,FEDXDF9,F,FF,PR,0.0,MIX,242,2.1228070175438596,0,114,5.292342609547881,0,0.0,5,7.0,0.0,0.0,7.0,7.0,1.0,0.0,6.0,1.0,0.0,8.0,1.0,5.0,7.0,8.0,10.0,9.0,0.0,7.0,5.0,8.0,5.0,0.0,8.0,11.0
17,FEDXDF9,F,FR,PR,0.0,MIX,106,1.3417721518987342,0,79,3.6556679563479313,0,0.0,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,7.0,5.0,8.0,11.0,12.0,9.0,5.0,0.0,0.0,5.0,3.0
18,FEDXDF10,F,FF,PR,0.0,MIX,249,3.0,0,83,4.101128222020917,0,0.0,6,6.166666666666667,0.0,0.0,2.0,7.0,3.0,0.0,0.0,4.0,1.0,1.0,6.0,1.0,8.0,6.0,5.0,5.0,3.0,6.0,6.0,4.0,4.0,6.0,5.0,0.0
19,FEDXDF10,F,FR,PR,0.0,MIX,133,1.8732394366197183,0,71,3.561823274480568,0,0.0,2,7.5,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,8.0,6.0,7.0,7.0,6.0,4.0,5.0,5.0,4.0,4.0,0.0
20,FEDXDF1,F,FR,PR,1.0,CAS20,107,1.646153846153846,0,65,3.3266515972192603,0,0.0,1,6.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,3.0,8.0,3.0,0.0,0.0
21,FEDXDF2,F,FR,PR,1.0,CAS20,111,1.7076923076923076,0,65,3.367294077016059,0,0.0,0,0.0,0.0,0.0,2.0,7.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,7.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0
22,FEDXDF3,F,FR,PR,1.0,CAS20,95,1.507936507936508,0,63,3.069012178619757,0,0.0,0,0.0,0.0,0.0,5.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,7.0,3.0,3.0,1.0,0.0
23,FEDXDF4,F,FR,PR,1.0,CAS20,126,2.3333333333333335,0,54,2.533559233676528,0,0.0,2,6.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,0.0,1.0
24,FEDXDF5,F,FR,PR,1.0,CAS20,92,2.0,0,46,2.154202385753125,0,0.0,1,6.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0
25,FEDXDF6,F,FR,PR,1.0,CAS20,149,2.328125,0,64,3.071467612280538,0,0.0,1,6.0,0.0,0.0,1.0,4.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,6.0,5.0
26,FEDXDF7,F,FR,PR,1.0,CAS20,130,1.5662650602409638,0,83,4.0343486714193135,0,0.0,0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,6.0,2.0,0.0,1.0,1.0,2.0,3.0,6.0,9.0,5.0,8.0,4.0,1.0,6.0,2.0,7.0,5.0,3.0
27,FEDXDF8,F,FR,PR,1.0,CAS20,81,1.7608695652173914,0,46,2.3188081102274003,0,0.0,0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,5.0,6.0,2.0,2.0,3.0,0.0,2.0
28,FEDXDF9,F,FR,PR,1.0,CAS20,99,1.4558823529411764,0,68,3.3088235294117645,0,0.0,0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,0.0,1.0,0.0,7.0,0.0,4.0,6.0,8.0,4.0,0.0,5.0,3.0,4.0,5.0,1.0,4.0,3.0
29,FEDXDF10,F,FR,PR,1.0,CAS20,69,1.9166666666666667,0,36,1.8454703386210236,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0
30,FEDXDF1,F,FR,PR,1.0,CAS5,61,1.326086956521739,0,46,2.3880252646151185,0,0.0,0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0
31,FEDXDF2,F,FR,PR,1.0,CAS5,36,1.3846153846153846,0,26,1.3668224299065421,0,0.0,0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
32,FEDXDF3,F,FR,PR,1.0,CAS5,80,1.3559322033898304,0,59,2.8920387239083376,0,0.0,0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,5.0,3.0,3.0,6.0,4.0,3.0,2.0,4.0,2.0,1.0,0.0
33,FEDXDF4,F,FR,PR,1.0,CAS5,44,1.5172413793103448,0,29,1.570160926455106,0,0.0,0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
34,FEDXDF5,F,FR,PR,1.0,CAS5,48,1.5483870967741935,0,31,1.5400538190850757,0,0.0,0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0
35,FEDXDF6,F,FR,PR,1.0,CAS5,45,1.5,0,30,1.4199876408483112,0,0.0,1,6.0,0.0,0.0,1.0,4.0,6.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
36,FEDXDF7,F,FR,PR,1.0,CAS5,61,1.150943396226415,0,53,2.732193487413008,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,6.0,2.0,0.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0
37,FEDXDF8,F,FR,PR,1.0,CAS5,62,1.5121951219512195,0,41,1.9721283219539572,0,0.0,0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
38,FEDXDF9,F,FR,PR,1.0,CAS5,81,1.1911764705882353,0,68,3.2650012670552306,0,0.0,0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,4.0,1.0,3.0,5.0,6.0,6.0,6.0,3.0,6.0
39,FEDXDF10,F,FR,PR,1.0,CAS5,75,1.5625,0,48,2.3406070949652564,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0
40,FEDXDF1,F,FR,PR,2.0,CAS20,176,1.5304347826086957,0,115,5.526041805707574,0,0.0,1,6.0,0.0,0.0,0.0,9.0,14.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,5.0,9.0,8.0,9.0,9.0,11.0,9.0,9.0,3.0,0.0,0.0,9.0
41,FEDXDF2,F,FR,PR,2.0,CAS20,107,1.3375,0,80,3.898055032957514,0,0.0,0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,9.0,5.0,8.0,2.0,2.0,10.0,6.0,6.0,2.0,0.0,5.0
42,FEDXDF3,F,FR,PR,2.0,CAS20,115,1.9827586206896552,0,58,2.926501093233167,0,0.0,2,9.5,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,5.0,2.0,4.0,6.0,2.0,0.0,2.0,3.0,3.0,1.0,4.0,2.0
43,FEDXDF4,F,FR,PR,2.0,CAS20,110,2.1153846153846154,0,52,3.010420686993439,0,0.0,0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,5.0,5.0,2.0,0.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0
44,FEDXDF5,F,FR,PR,2.0,CAS20,114,2.111111111111111,0,54,2.8607587485652064,0,0.0,0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0
45,FEDXDF6,F,FR,PR,2.0,CAS20,204,2.241758241758242,0,91,4.245503084339847,0,0.0,3,7.0,0.0,0.0,4.0,9.0,5.0,1.0,0.0,5.0,0.0,0.0,5.0,4.0,7.0,4.0,7.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0
46,FEDXDF7,F,FR,PR,2.0,CAS20,177,1.4508196721311475,0,122,6.031227255873993,0,0.0,0,0.0,0.0,0.0,4.0,9.0,11.0,11.0,2.0,0.0,0.0,7.0,0.0,11.0,2.0,8.0,7.0,6.0,5.0,0.0,5.0,10.0,9.0,7.0,8.0,0.0
47,FEDXDF8,F,FR,PR,2.0,CAS20,112,1.8360655737704918,0,61,2.878829590592677,0,0.0,0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,4.0,4.0,6.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0
48,FEDXDF9,F,FR,PR,2.0,CAS20,153,1.457142857142857,0,105,5.472154262634452,0,0.0,1,7.0,0.0,0.0,3.0,12.0,9.0,2.0,0.0,6.0,4.0,0.0,1.0,1.0,7.0,9.0,9.0,5.0,4.0,4.0,10.0,8.0,5.0,6.0,0.0,0.0
49,FEDXDF10,F,FR,PR,2.0,CAS20,87,1.7755102040816326,0,49,2.433506235514844,0,0.0,0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
50,FEDXDF1,F,FR,PR,2.0,SUC,2,1.0,0,2,3.749999999999998,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,FEDXDF2,F,FR,PR,2.0,SUC,43,1.303030303030303,0,33,1.6454521530769124,0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,3.0
52,FEDXDF3,F,FR,PR,2.0,SUC,60,1.2,0,50,2.523977788995457,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,5.0,4.0,3.0,3.0,0.0,4.0,3.0,5.0,3.0,1.0
53,FEDXDF4,F,FR,PR,2.0,SUC,37,1.121212121212121,0,33,1.8947066234988275,0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0
54,FEDXDF5,F,FR,PR,2.0,SUC,57,1.4615384615384615,0,39,1.9302418301552169,0,0.0,0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0
55,FEDXDF6,F,FR,PR,2.0,SUC,27,1.2272727272727273,0,22,1.038511466897447,0,0.0,0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0
56,FEDXDF7,F,FR,PR,2.0,SUC,25,1.0416666666666667,0,24,1.2108132348613312,0,0.0,0,0.0,0.0,0.0,2.0,5.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
57,FEDXDF8,F,FR,PR,2.0,SUC,54,1.2857142857142858,0,42,2.0384226491405464,0,0.0,0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0
58,FEDXDF9,F,FR,PR,2.0,SUC,29,1.0740740740740742,0,27,1.424572408436048,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,6.0,1.0,0.0
59,FEDXDF10,F,FR,PR,2.0,SUC,82,1.3898305084745763,0,59,2.922319143666932,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,4.0,6.0,5.0,3.0,5.0,5.0,6.0,5.0,4.0
60,FEDXDF1,F,FR,PR,3.0,CAS5,183,1.2797202797202798,0,143,7.329365870326604,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,8.0,2.0,0.0,4.0,1.0,6.0,11.0,14.0,11.0,13.0,11.0,10.0,9.0,10.0,4.0,0.0,0.0,6.0
61,FEDXDF2,F,FR,PR,3.0,CAS5,107,1.3717948717948718,0,78,4.265662028316218,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,9.0,7.0,2.0,7.0,7.0,7.0,7.0,0.0,0.0,6.0,0.0
62,FEDXDF3,F,FR,PR,3.0,CAS5,112,1.6231884057971016,0,69,4.130774603385771,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,2.0,2.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,7.0,6.0,8.0,1.0,0.0,0.0
63,FEDXDF4,F,FR,PR,3.0,CAS5,122,1.4186046511627908,0,86,5.405877320109655,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,4.0,0.0,1.0,4.0,3.0,9.0,12.0,8.0,6.0,0.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0
64,FEDXDF5,F,FR,PR,3.0,CAS5,105,1.6935483870967742,0,62,3.20795665234201,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,2.0,0.0,0.0,1.0,3.0,4.0,7.0,5.0,6.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,3.0
65,FEDXDF6,F,FR,PR,3.0,CAS5,190,1.5573770491803278,0,122,6.056009817575114,0,0.0,0,0.0,0.0,0.0,0.0,2.0,9.0,8.0,6.0,0.0,0.0,4.0,2.0,5.0,8.0,10.0,6.0,5.0,6.0,11.0,8.0,7.0,8.0,6.0,5.0,6.0
66,FEDXDF7,F,FR,PR,3.0,CAS5,164,1.2058823529411764,0,136,7.212515836304175,0,0.0,0,0.0,0.0,0.0,0.0,3.0,15.0,11.0,5.0,1.0,0.0,4.0,2.0,6.0,11.0,10.0,9.0,3.0,1.0,10.0,12.0,12.0,9.0,7.0,5.0,0.0
67,FEDXDF8,F,FR,PR,3.0,CAS5,132,1.4042553191489362,0,94,4.718743899378084,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,6.0,6.0,6.0,9.0,8.0,4.0,7.0,7.0,6.0,5.0,4.0
68,FEDXDF9,F,FR,PR,3.0,CAS5,154,1.3162393162393162,0,117,6.568625922056048,0,0.0,0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,5.0,1.0,2.0,7.0,1.0,10.0,10.0,7.0,8.0,11.0,1.0,10.0,8.0,9.0,9.0,0.0,0.0
69,FEDXDF10,F,FR,PR,3.0,CAS5,91,1.338235294117647,0,68,3.421240199572345,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,6.0,4.0,4.0,3.0,2.0,3.0,2.0,7.0,5.0,9.0
70,FEDXDF1,F,FR,PR,3.0,SUC,19,1.1875,0,16,0.8465484046383797,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
71,FEDXDF2,F,FR,PR,3.0,SUC,28,1.0,0,28,1.577835172575722,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0
72,FEDXDF3,F,FR,PR,3.0,SUC,30,1.0714285714285714,0,28,1.669841795742566,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0
73,FEDXDF4,F,FR,PR,3.0,SUC,22,1.0476190476190477,0,21,1.3831967213114753,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
74,FEDXDF5,F,FR,PR,3.0,SUC,34,1.1724137931034482,0,29,1.5120792538091652,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0
75,FEDXDF6,F,FR,PR,3.0,SUC,31,1.1923076923076923,0,26,1.3147544667940219,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
76,FEDXDF7,F,FR,PR,3.0,SUC,18,1.0,0,18,0.9721117928561785,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0
77,FEDXDF8,F,FR,PR,3.0,SUC,25,1.0869565217391304,0,23,1.1757021554539515,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0
